Dataset,Algorithm,Number of classes,Train size,Test size,CV index,MCC,TS,Specificity,AUC,Accuracy,Precision,Recall,F1,TN,FP,FN,TP,Train time [s],Prediction time [s],Mixed
type1diabetes2,SLAVE2-C,-1,-1,-1,7,0.7302967433402214,0.75,0.9090909090909092,0.8636363636363636,0.8636363636363636,0.8666666666666668,0.8636363636363636,0.8633540372670807,10,1,2,9,3.918282270431519,-1,0.859393625045799
type1diabetes2,SLAVE2-C,-1,-1,-1,8,0.5669467095138409,0.5833333333333334,0.9090909090909092,0.7727272727272727,0.7727272727272727,0.7946428571428572,0.7727272727272727,0.768421052631579,10,1,4,7,5.361809015274048,-1,0.7703522056055622
type1diabetes2,SLAVE2-C,-1,-1,-1,9,0.6831300510639732,0.6363636363636364,1.0,0.8181818181818181,0.8181818181818182,0.8666666666666667,0.8181818181818182,0.811965811965812,11,0,4,7,4.83613657951355,-1,0.8229443813410775
type1diabetes2,SLAVE2-C,-1,-1,-1,10,0.8320502943378437,0.8181818181818182,1.0,0.9090909090909092,0.9090909090909092,0.923076923076923,0.9090909090909092,0.9083333333333332,11,0,2,9,5.274853467941284,-1,0.9104836335980111
type1diabetes2,SLAVEv0-C,-1,-1,-1,1,0.5853694070049635,0.6666666666666666,0.75,0.7916666666666666,0.7916666666666666,0.7937062937062938,0.7916666666666666,0.7913043478260869,9,3,2,10,2.7603185176849365,-1,0.7793704517022295
type1diabetes2,SLAVEv0-C,-1,-1,-1,2,0.7071067811865476,0.6666666666666666,1.0,0.8333333333333333,0.8333333333333334,0.875,0.8333333333333334,0.8285714285714286,12,0,4,8,3.536289691925049,-1,0.8374386723926607
type1diabetes2,SLAVEv0-C,-1,-1,-1,3,0.9198662110078,0.9166666666666666,1.0,0.9583333333333331,0.9583333333333334,0.9615384615384616,0.9583333333333334,0.9582608695652176,12,0,1,11,3.890104293823242,-1,0.9586535669606464
type1diabetes2,SLAVEv0-C,-1,-1,-1,4,0.5,0.6,0.75,0.75,0.75,0.75,0.75,0.75,9,3,3,9,2.8087549209594727,-1,0.7375
type1diabetes2,SLAVEv0-C,-1,-1,-1,5,0.5853694070049635,0.6428571428571429,0.8333333333333334,0.7916666666666667,0.7916666666666666,0.7937062937062938,0.7916666666666666,0.7913043478260869,10,2,3,9,2.952251434326172,-1,0.7835371183688962
type1diabetes2,SLAVEv0-C,-1,-1,-1,6,0.5477225575051661,0.6153846153846154,0.8181818181818182,0.7727272727272727,0.7727272727272727,0.775,0.7727272727272727,0.7722567287784678,9,2,3,8,3.817857265472412,-1,0.763863400602531
type1diabetes2,SLAVEv0-C,-1,-1,-1,7,0.7302967433402214,0.75,0.9090909090909092,0.8636363636363636,0.8636363636363636,0.8666666666666668,0.8636363636363636,0.8633540372670807,10,1,2,9,3.3064334392547607,-1,0.859393625045799
type1diabetes2,SLAVEv0-C,-1,-1,-1,8,0.5669467095138409,0.5833333333333334,0.9090909090909092,0.7727272727272727,0.7727272727272727,0.7946428571428572,0.7727272727272727,0.768421052631579,10,1,4,7,2.8332409858703613,-1,0.7703522056055622
type1diabetes2,SLAVEv0-C,-1,-1,-1,9,0.7302967433402214,0.75,0.9090909090909092,0.8636363636363636,0.8636363636363636,0.8666666666666668,0.8636363636363636,0.8633540372670807,10,1,2,9,3.294908285140991,-1,0.859393625045799
type1diabetes2,SLAVEv0-C,-1,-1,-1,10,0.6123724356957945,0.5454545454545454,1.0,0.7727272727272727,0.7727272727272727,0.84375,0.7727272727272727,0.7603485838779956,11,0,5,6,3.2439568042755127,-1,0.7796243036029715
wdbc,1R-C,-1,-1,-1,1,0.8190628295131,0.8,0.9166666666666666,0.9128787878787878,0.913793103448276,0.915056757335618,0.913793103448276,0.9141438670336192,33,3,2,20,0.9273407459259032,-1,0.9089891559359574
wdbc,1R-C,-1,-1,-1,2,0.8158435300967126,0.7916666666666666,0.9444444444444444,0.904040404040404,0.913793103448276,0.9135490169972929,0.913793103448276,0.9133811558699784,34,2,3,19,1.111281156539917,-1,0.9074901776855955
wdbc,1R-C,-1,-1,-1,3,0.8486684247915055,0.8181818181818182,0.9722222222222222,0.9146825396825397,0.9298245614035088,0.9307479224376732,0.9298245614035088,0.9290184921763868,35,1,3,18,1.164923906326294,-1,0.9233901991492618
wdbc,1R-C,-1,-1,-1,4,0.6560382449688346,0.6086956521739131,0.9444444444444444,0.8055555555555555,0.8421052631578947,0.8461168164313222,0.8421052631578947,0.8365631523526259,34,2,7,14,1.1339256763458252,-1,0.8271545366957389
wdbc,1R-C,-1,-1,-1,5,0.8486684247915055,0.8181818181818182,0.9722222222222222,0.9146825396825397,0.9298245614035088,0.9307479224376732,0.9298245614035088,0.9290184921763868,35,1,3,18,1.1621651649475098,-1,0.9233901991492618
wdbc,1R-C,-1,-1,-1,6,0.7339992004456315,0.7083333333333334,0.9166666666666666,0.863095238095238,0.8771929824561403,0.8764580369843528,0.8771929824561403,0.8765364798565074,33,3,4,17,1.0939481258392334,-1,0.8677409069842812
wdbc,1R-C,-1,-1,-1,7,0.8112561965679829,0.7727272727272727,0.9722222222222222,0.8908730158730159,0.912280701754386,0.9147548358074672,0.912280701754386,0.9106612685560054,35,1,4,17,0.9647071361541748,-1,0.9039279534567007
wdbc,1R-C,-1,-1,-1,8,0.7808688094430304,0.7142857142857143,1.0,0.8571428571428572,0.8928571428571429,0.9085365853658536,0.8928571428571429,0.8881578947368421,35,0,6,15,1.0045511722564695,-1,0.88268455545473
wdbc,1R-C,-1,-1,-1,9,0.8095434662707596,0.7727272727272727,0.9714285714285714,0.8904761904761904,0.9107142857142856,0.9133771929824562,0.9107142857142856,0.9091148577449948,34,1,4,17,0.999587059020996,-1,0.9027531758198035
wdbc,1R-C,-1,-1,-1,10,0.808290376865476,0.782608695652174,0.9428571428571428,0.9,0.9107142857142856,0.9104166666666668,0.9107142857142856,0.9102542081758844,33,2,3,18,1.215341567993164,-1,0.9039710664623214
wdbc,C45-C,-1,-1,-1,1,0.928032337334619,0.9090909090909092,1.0,0.9545454545454546,0.9655172413793104,0.9673321234119782,0.9655172413793104,0.9651622065415169,36,0,2,20,0.6908636093139648,-1,0.962166342159587
wdbc,C45-C,-1,-1,-1,2,0.8190628295131,0.8,0.9166666666666666,0.9128787878787878,0.913793103448276,0.915056757335618,0.913793103448276,0.9141438670336192,33,3,2,20,0.6413929462432861,-1,0.9089891559359574
wdbc,C45-C,-1,-1,-1,3,0.8050764858994133,0.7777777777777778,0.8333333333333334,0.9166666666666669,0.8947368421052632,0.91812865497076,0.8947368421052632,0.8965311004784691,30,6,0,21,0.7406134605407715,-1,0.8949321868680701
wdbc,C45-C,-1,-1,-1,4,0.8139267835041308,0.7916666666666666,0.9166666666666666,0.9107142857142856,0.912280701754386,0.9136705399863294,0.912280701754386,0.9126829520575104,33,3,2,19,0.6338040828704834,-1,0.9071818711870544
wdbc,C45-C,-1,-1,-1,5,0.9633432944855655,0.9545454545454546,0.9722222222222222,0.986111111111111,0.9824561403508772,0.9832535885167464,0.9824561403508772,0.982536590411502,35,1,0,21,0.6881957054138184,-1,0.9821251657875425
wdbc,C45-C,-1,-1,-1,6,0.7740653530990438,0.7272727272727273,0.9722222222222222,0.867063492063492,0.8947368421052632,0.8993808049535604,0.8947368421052632,0.89196675900277,35,1,5,16,0.6307134628295898,-1,0.8845077297906837
wdbc,C45-C,-1,-1,-1,7,0.962621902223779,0.9523809523809524,1.0,0.9761904761904762,0.9824561403508772,0.9829302987197724,0.9824561403508772,0.9823623542652152,36,0,1,20,0.5703175067901611,-1,0.9804856300973029
wdbc,C45-C,-1,-1,-1,8,0.8852704127574261,0.8636363636363636,0.9714285714285714,0.938095238095238,0.9464285714285714,0.946527777777778,0.9464285714285714,0.9461525249055308,34,1,2,19,0.7349867820739746,-1,0.9421256238124744
wdbc,C45-C,-1,-1,-1,9,0.816496580927726,0.7619047619047619,1.0,0.8809523809523809,0.9107142857142856,0.921875,0.9107142857142856,0.9076576576576576,35,0,5,16,0.649744987487793,-1,0.9020971504749576
wdbc,C45-C,-1,-1,-1,10,0.8476190476190476,0.8260869565217391,0.9428571428571428,0.9238095238095236,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,33,2,2,19,0.5842258930206299,-1,0.9238095238095237
wdbc,C45Rules-C,-1,-1,-1,1,0.8190628295131,0.8,0.9166666666666666,0.9128787878787878,0.913793103448276,0.915056757335618,0.913793103448276,0.9141438670336192,33,3,2,20,0.8637313842773438,-1,0.9089891559359574
wdbc,C45Rules-C,-1,-1,-1,2,0.9267676767676768,0.9130434782608696,0.9722222222222222,0.9633838383838385,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,35,1,1,21,0.8118772506713867,-1,0.9632749912922327
wdbc,C45Rules-C,-1,-1,-1,3,0.8640987597877147,0.84,0.8888888888888888,0.9444444444444444,0.9298245614035088,0.9410526315789474,0.9298245614035088,0.9308116839413112,32,4,0,21,0.812248706817627,-1,0.9294388561180407
wdbc,C45Rules-C,-1,-1,-1,4,0.9246031746031746,0.9090909090909092,0.9722222222222222,0.9623015873015872,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,35,1,1,20,0.7892968654632568,-1,0.9624791144527987
wdbc,C45Rules-C,-1,-1,-1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,0,0,21,0.8067917823791504,-1,1.0
wdbc,C45Rules-C,-1,-1,-1,6,0.8492063492063492,0.8260869565217391,0.9444444444444444,0.9246031746031744,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,34,2,2,19,0.7405645847320557,-1,0.9249582289055973
wdbc,C45Rules-C,-1,-1,-1,7,0.962621902223779,0.9523809523809524,1.0,0.9761904761904762,0.9824561403508772,0.9829302987197724,0.9824561403508772,0.9823623542652152,36,0,1,20,0.8597187995910645,-1,0.9804856300973029
wdbc,C45Rules-C,-1,-1,-1,8,0.923809523809524,0.9090909090909092,0.9714285714285714,0.961904761904762,0.9642857142857144,0.9642857142857144,0.9642857142857144,0.9642857142857144,34,1,1,20,0.8946325778961182,-1,0.961904761904762
wdbc,C45Rules-C,-1,-1,-1,9,0.816496580927726,0.7619047619047619,1.0,0.8809523809523809,0.9107142857142856,0.921875,0.9107142857142856,0.9076576576576576,35,0,5,16,0.817561149597168,-1,0.9020971504749576
wdbc,C45Rules-C,-1,-1,-1,10,0.8852704127574261,0.8636363636363636,0.9714285714285714,0.938095238095238,0.9464285714285714,0.946527777777778,0.9464285714285714,0.9461525249055308,34,1,2,19,0.7413992881774902,-1,0.9421256238124744
wdbc,C45RulesSA-C,-1,-1,-1,1,0.8190628295131,0.8,0.9166666666666666,0.9128787878787878,0.913793103448276,0.915056757335618,0.913793103448276,0.9141438670336192,33,3,2,20,0.785090446472168,-1,0.9089891559359574
wdbc,C45RulesSA-C,-1,-1,-1,2,0.9267676767676768,0.9130434782608696,0.9722222222222222,0.9633838383838385,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,35,1,1,21,0.7965505123138428,-1,0.9632749912922327
wdbc,C45RulesSA-C,-1,-1,-1,3,0.8640987597877147,0.84,0.8888888888888888,0.9444444444444444,0.9298245614035088,0.9410526315789474,0.9298245614035088,0.9308116839413112,32,4,0,21,0.937915563583374,-1,0.9294388561180407
wdbc,C45RulesSA-C,-1,-1,-1,4,0.9246031746031746,0.9090909090909092,0.9722222222222222,0.9623015873015872,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,35,1,1,20,0.8846046924591064,-1,0.9624791144527987
wdbc,C45RulesSA-C,-1,-1,-1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,0,0,21,0.8189072608947754,-1,1.0
wdbc,C45RulesSA-C,-1,-1,-1,6,0.8492063492063492,0.8260869565217391,0.9444444444444444,0.9246031746031744,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,34,2,2,19,0.7249324321746826,-1,0.9249582289055973
wdbc,C45RulesSA-C,-1,-1,-1,7,0.962621902223779,0.9523809523809524,1.0,0.9761904761904762,0.9824561403508772,0.9829302987197724,0.9824561403508772,0.9823623542652152,36,0,1,20,0.8133885860443115,-1,0.9804856300973029
wdbc,C45RulesSA-C,-1,-1,-1,8,0.923809523809524,0.9090909090909092,0.9714285714285714,0.961904761904762,0.9642857142857144,0.9642857142857144,0.9642857142857144,0.9642857142857144,34,1,1,20,0.8946325778961182,-1,0.961904761904762
wdbc,C45RulesSA-C,-1,-1,-1,9,0.816496580927726,0.7619047619047619,1.0,0.8809523809523809,0.9107142857142856,0.921875,0.9107142857142856,0.9076576576576576,35,0,5,16,0.8663077354431152,-1,0.9020971504749576
wdbc,C45RulesSA-C,-1,-1,-1,10,0.8852704127574261,0.8636363636363636,0.9714285714285714,0.938095238095238,0.9464285714285714,0.946527777777778,0.9464285714285714,0.9461525249055308,34,1,2,19,0.7413992881774902,-1,0.9421256238124744
wdbc,DT_GA-C,-1,-1,-1,1,0.8190628295131,0.8,0.9166666666666666,0.9128787878787878,0.913793103448276,0.915056757335618,0.913793103448276,0.9141438670336192,33,3,2,20,1.923223733901977,-1,0.9089891559359574
wdbc,DT_GA-C,-1,-1,-1,2,0.8583045614131399,0.84,0.9166666666666666,0.9356060606060608,0.9310344827586208,0.9343306288032454,0.9310344827586208,0.9315485114585564,33,3,1,21,2.2539217472076416,-1,0.9282158765432122
wdbc,DT_GA-C,-1,-1,-1,3,0.8955910525085281,0.875,0.9166666666666666,0.9583333333333331,0.9473684210526316,0.9539473684210528,0.9473684210526316,0.9479786422578186,33,3,0,21,2.5880088806152344,-1,0.9468628859587598
wdbc,DT_GA-C,-1,-1,-1,4,0.8139267835041308,0.7916666666666666,0.9166666666666666,0.9107142857142856,0.912280701754386,0.9136705399863294,0.912280701754386,0.9126829520575104,33,3,2,19,1.5946044921875,-1,0.9071818711870544
wdbc,DT_GA-C,-1,-1,-1,5,0.9286112429750732,0.9130434782608696,0.9444444444444444,0.9722222222222222,0.9649122807017544,0.9679633867276888,0.9649122807017544,0.9652084757347914,34,2,0,21,1.708085060119629,-1,0.964419374759992
wdbc,DT_GA-C,-1,-1,-1,6,0.8139267835041308,0.7916666666666666,0.9166666666666666,0.9107142857142856,0.912280701754386,0.9136705399863294,0.912280701754386,0.9126829520575104,33,3,2,19,1.6845598220825195,-1,0.9071818711870544
wdbc,DT_GA-C,-1,-1,-1,7,0.962621902223779,0.9523809523809524,1.0,0.9761904761904762,0.9824561403508772,0.9829302987197724,0.9824561403508772,0.9823623542652152,36,0,1,20,1.6338307857513428,-1,0.9804856300973029
wdbc,DT_GA-C,-1,-1,-1,8,0.8528543616252254,0.8333333333333334,0.9142857142857144,0.9333333333333332,0.9285714285714286,0.9321475625823452,0.9285714285714286,0.929144385026738,32,3,1,20,1.8480119705200195,-1,0.9256786676389499
wdbc,DT_GA-C,-1,-1,-1,9,0.816496580927726,0.7619047619047619,1.0,0.8809523809523809,0.9107142857142856,0.921875,0.9107142857142856,0.9076576576576576,35,0,5,16,1.3855412006378174,-1,0.9020971504749576
wdbc,DT_GA-C,-1,-1,-1,10,0.8118990304530631,0.7916666666666666,0.9142857142857144,0.9095238095238096,0.9107142857142856,0.9120989304812834,0.9107142857142856,0.9111054937647456,32,3,2,19,1.891645431518555,-1,0.9056641837610031
wdbc,DT_Oblique-C,-1,-1,-1,1,0.8535353535353535,0.8333333333333334,0.9444444444444444,0.9267676767676768,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,34,2,2,20,1.986189603805542,-1,0.9265499825844653
wdbc,DT_Oblique-C,-1,-1,-1,2,0.8158435300967126,0.7916666666666666,0.9444444444444444,0.904040404040404,0.913793103448276,0.9135490169972929,0.913793103448276,0.9133811558699784,34,2,3,19,1.7250380516052246,-1,0.9074901776855955
wdbc,DT_Oblique-C,-1,-1,-1,3,0.9246031746031746,0.9090909090909092,0.9722222222222222,0.9623015873015872,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,35,1,1,20,1.9056267738342283,-1,0.9624791144527987
wdbc,DT_Oblique-C,-1,-1,-1,4,0.810206767705014,0.782608695652174,0.9444444444444444,0.9007936507936508,0.912280701754386,0.9119487908961594,0.912280701754386,0.9118117713260766,34,2,3,18,1.923816204071045,-1,0.9053224813552885
wdbc,DT_Oblique-C,-1,-1,-1,5,0.8139267835041308,0.7916666666666666,0.9166666666666666,0.9107142857142856,0.912280701754386,0.9136705399863294,0.912280701754386,0.9126829520575104,33,3,2,19,2.033690452575684,-1,0.9071818711870544
wdbc,DT_Oblique-C,-1,-1,-1,6,0.8112561965679829,0.7727272727272727,0.9722222222222222,0.8908730158730159,0.912280701754386,0.9147548358074672,0.912280701754386,0.9106612685560054,35,1,4,17,1.516089677810669,-1,0.9039279534567007
wdbc,DT_Oblique-C,-1,-1,-1,7,0.8894991799933214,0.8571428571428571,1.0,0.9285714285714286,0.9473684210526316,0.9514170040485832,0.9473684210526316,0.9463967611336032,36,0,3,18,1.86633825302124,-1,0.9416698693524712
wdbc,DT_Oblique-C,-1,-1,-1,8,0.8528543616252254,0.8333333333333334,0.9142857142857144,0.9333333333333332,0.9285714285714286,0.9321475625823452,0.9285714285714286,0.929144385026738,32,3,1,20,1.8167903423309328,-1,0.9256786676389499
wdbc,DT_Oblique-C,-1,-1,-1,9,0.9251247785330668,0.9047619047619048,1.0,0.9523809523809524,0.9642857142857144,0.966216216216216,0.9642857142857144,0.9638888888888888,35,0,2,19,2.060553789138794,-1,0.9606384783088928
wdbc,DT_Oblique-C,-1,-1,-1,10,0.8852704127574261,0.8636363636363636,0.9714285714285714,0.938095238095238,0.9464285714285714,0.946527777777778,0.9464285714285714,0.9461525249055308,34,1,2,19,1.8604114055633545,-1,0.9421256238124744
wdbc,EACH-C,-1,-1,-1,1,0.6679718902666835,0.6538461538461539,0.8888888888888888,0.8308080808080808,0.8448275862068966,0.8438734300803267,0.8448275862068966,0.8440860805659609,32,4,5,17,0.7221279144287109,-1,0.8339343071180122
wdbc,EACH-C,-1,-1,-1,2,0.8928621378481659,0.8636363636363636,1.0,0.931818181818182,0.9482758620689656,0.9522546419098143,0.9482758620689656,0.9474179983179144,36,0,3,19,0.6260662078857422,-1,0.9433530176712848
wdbc,EACH-C,-1,-1,-1,3,0.9258200997725514,0.9047619047619048,1.0,0.9523809523809524,0.9649122807017544,0.966759002770083,0.9649122807017544,0.9645092460881936,36,0,2,19,0.6307580471038818,-1,0.9610449952273824
wdbc,EACH-C,-1,-1,-1,4,0.7824607964359516,0.7142857142857143,1.0,0.8571428571428572,0.8947368421052632,0.9097744360902256,0.8947368421052632,0.8900134952766531,36,0,6,15,0.5712985992431641,-1,0.8838598819270608
wdbc,EACH-C,-1,-1,-1,5,0.8535639569308375,0.8095238095238095,1.0,0.9047619047619048,0.9298245614035088,0.936842105263158,0.9298245614035088,0.92797783933518,36,0,4,17,0.7042579650878906,-1,0.9223523833102011
wdbc,EACH-C,-1,-1,-1,6,0.8864143349643965,0.8636363636363636,0.9722222222222222,0.9384920634920634,0.9473684210526316,0.9474395448079658,0.9473684210526316,0.947087062795646,35,1,2,19,0.6936831474304199,-1,0.9429040557262957
wdbc,EACH-C,-1,-1,-1,7,0.8894991799933214,0.8571428571428571,1.0,0.9285714285714286,0.9473684210526316,0.9514170040485832,0.9473684210526316,0.9463967611336032,36,0,3,18,0.6171910762786865,-1,0.9416698693524712
wdbc,EACH-C,-1,-1,-1,8,0.816496580927726,0.7619047619047619,1.0,0.8809523809523809,0.9107142857142856,0.921875,0.9107142857142856,0.9076576576576576,35,0,5,16,0.7506256103515625,-1,0.9020971504749576
wdbc,EACH-C,-1,-1,-1,9,0.7453559924999299,0.6666666666666666,1.0,0.8333333333333333,0.875,0.8958333333333334,0.875,0.8681818181818182,35,0,7,14,0.6970357894897461,-1,0.8633094662916632
wdbc,EACH-C,-1,-1,-1,10,0.852347186594598,0.8095238095238095,1.0,0.9047619047619048,0.9285714285714286,0.935897435897436,0.9285714285714286,0.92674253200569,35,0,4,17,0.6628091335296631,-1,0.9215550882674589
wdbc,GPR,-1,-1,-1,1,0.7070707070707071,0.6923076923076923,0.8888888888888888,0.8535353535353535,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,32,4,4,18,23.44000744819641,-1,0.8530999651689306
wdbc,GPR,-1,-1,-1,2,0.9637151699267416,0.9545454545454546,1.0,0.9772727272727272,0.9827586206896552,0.9832246039142593,0.9827586206896552,0.9826762311739956,36,0,1,21,27.84231185913086,-1,0.9810460482531786
wdbc,GPR,-1,-1,-1,3,0.9246031746031746,0.9090909090909092,0.9722222222222222,0.9623015873015872,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,35,1,1,20,24.13453960418701,-1,0.9624791144527987
wdbc,GPR,-1,-1,-1,4,0.7175105773237274,0.7037037037037037,0.8333333333333334,0.869047619047619,0.8596491228070176,0.8721052631578947,0.8596491228070176,0.8616233678826222,30,6,2,19,26.73841094970703,-1,0.8546687619488931
wdbc,GPR,-1,-1,-1,5,0.8486684247915055,0.8181818181818182,0.9722222222222222,0.9146825396825397,0.9298245614035088,0.9307479224376732,0.9298245614035088,0.9290184921763868,35,1,3,18,25.46605658531189,-1,0.9233901991492618
wdbc,GPR,-1,-1,-1,6,0.7339992004456315,0.7083333333333334,0.9166666666666666,0.863095238095238,0.8771929824561403,0.8764580369843528,0.8771929824561403,0.8765364798565074,33,3,4,17,29.139566659927368,-1,0.8677409069842812
wdbc,GPR,-1,-1,-1,7,0.8486684247915055,0.8181818181818182,0.9722222222222222,0.9146825396825397,0.9298245614035088,0.9307479224376732,0.9298245614035088,0.9290184921763868,35,1,3,18,24.604472875595093,-1,0.9233901991492618
wdbc,GPR,-1,-1,-1,8,0.8528543616252254,0.8333333333333334,0.9142857142857144,0.9333333333333332,0.9285714285714286,0.9321475625823452,0.9285714285714286,0.929144385026738,32,3,1,20,30.88803124427796,-1,0.9256786676389499
